qty,entry_price,exit_price,buy_value,sell_value,gross_pnl,net_pnl,fees,return_pct,exit_reason,score,expected_net,symbol,surge_probability,predicted_mfe,p_hit_2_5,p_hit_3,p_hit_4,p_hit_5,regime,regime_score,validation_precision,mfe_validation_mae,mfe_validation_rank_ic,signal_date,entry_date,portfolio_size,configured_portfolio_size,stop_loss_pct,target_pct
176,139.519725,142.93621426593748,24555.471599999997,25156.773710804995,601.3021108049979,545.0027554773831,56.29935532761493,0.02210359274216096,take_profit,0.09471257590715706,0.0005170207023620626,DBREALTY,0.8118135333061218,0.032634008675813675,0.5004255175590515,0.5336787700653076,0.5,0.47567567229270935,risk_on,0.8177920516261694,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-06,2026-05-07,4,5,0.015,0.025
123,400.149975,409.9486475128125,49218.446925,50423.683644075936,1205.2367190759396,1139.7981714911346,65.43854758480514,0.023048989111525548,take_profit,0.09758176602315356,0.0005170207023620626,AEROFLEX,0.7961606383323669,0.030550438910722733,0.5004255175590515,0.5013262629508972,0.4871795177459717,0.47567567229270935,risk_on,0.8793429934762814,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-07,2026-05-08,2,5,0.015,0.025
91,538.6691999999999,530.323867419,49018.89719999999,48259.471935129,-759.4252648709953,-824.2181805474038,64.79291567640848,-0.016667333168384778,stop_loss,0.09739138312529971,0.0005013256072998054,TEJASNET,0.7789610624313354,0.029195938259363174,0.5000331401824951,0.483146071434021,0.4486842453479767,0.47567567229270935,risk_on,0.8793429934762814,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-07,2026-05-08,2,5,0.015,0.025
365,271.545705,267.3387831652875,99114.182325,97578.65585532994,-1535.5264696700615,-1618.2986173841455,82.77214771408404,-0.016310566356124677,stop_loss,0.08349488042576894,0.000995867729187012,FSL,0.7969641089439392,0.032471273094415665,0.5123966932296753,0.5714285969734192,0.5684210658073425,0.4984802305698395,neutral,0.5602443212834568,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-08,2026-05-11,1,5,0.015,0.025
47,410.90534999999994,420.9673947581249,19312.55145,19785.467553631872,472.91610363187283,418.55958182732337,54.356521804549445,0.02144270963598279,take_profit,0.1003097338637183,0.01086827087402344,OMNI,0.8360778093338013,0.03849257156252861,0.7592067718505859,0.6902927756309509,0.6272401213645935,0.4984802007675171,risk_off,0.19343057296766802,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-12,2026-05-13,5,5,0.015,0.025
53,365.1825,374.12490646875,19354.6725,19828.62004284375,473.94754284375085,419.5754125260779,54.37213031767295,0.021494750405465633,take_profit,0.10022292267883517,0.01086827087402344,AEROFLEX,0.8445746302604675,0.037624459713697433,0.7592067718505859,0.7272727489471436,0.6272401213645935,0.4984802007675171,risk_off,0.19343057296766802,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-12,2026-05-13,5,5,0.015,0.025
19,991.5455249999999,976.1840059539375,18839.364974999997,18547.496113124813,-291.86886187518394,-345.83032282870084,53.96146095351689,-0.017716806681045714,stop_and_target_same_bar_conservative_stop,0.08462806787694194,0.006055555820465088,RPSGVENT,0.8451075553894043,0.05012093856930733,0.6388888955116272,0.625,0.4486842155456543,0.3961864411830902,risk_off,0.19343057296766802,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-12,2026-05-13,5,5,0.015,0.025
82,236.9184,242.71993931999998,19427.3088,19903.035024239998,475.7262242399993,421.32717757903026,54.39904666096905,0.021584492920060403,take_profit,0.07161450129354693,0.002507167339324952,CMPDI,0.8239008188247681,0.04417886957526207,0.5501791834831238,0.625,0.5699708461761475,0.4761904776096344,risk_off,0.19343057296766802,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-12,2026-05-13,5,5,0.015,0.025
96,202.60125,199.46245013437502,19449.72,19148.395212900003,-301.3247870999985,-355.5053048887536,54.18051778875506,-0.01821245375270358,stop_loss,0.07135565992797116,0.002507167339324952,MOBIKWIK,0.8091452717781067,0.041590455919504166,0.5501791834831238,0.5714285969734192,0.4871794879436493,0.3961864709854126,risk_off,0.19343057296766802,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-12,2026-05-13,5,5,0.015,0.025
46,525.2624999999999,517.12487071875,24162.074999999997,23787.7440530625,-374.3309469374981,-430.20273215346697,55.87178521596886,-0.017531096158223108,stop_loss,0.08748995011981246,0.002507167339324952,JARO,0.820794403553009,0.04205026105046272,0.5501791834831238,0.6902928352355957,0.6272401213645935,0.6216216087341309,neutral,0.5151967665425772,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-13,2026-05-14,4,5,0.015,0.025
38,630.3149999999999,620.5498448624999,23951.969999999998,23580.894104774994,-371.0758952250035,-426.8722736130074,55.79637838800391,-0.01739537738063305,stop_loss,0.08594527950819252,0.0021107392311096214,JINDRILL,0.8107246160507202,0.04047853872179985,0.5402684807777405,0.659217894077301,0.5699708461761475,0.4984802305698395,neutral,0.5151967665425772,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-13,2026-05-14,4,5,0.015,0.025
24,1017.4084499999999,1001.646249588375,24417.802799999998,24039.509990120998,-378.29280987899983,-434.25637597700603,55.9635660980062,-0.017696285298947345,stop_loss,0.08032016357715843,0.0005170207023620626,CEINSYS,0.791111946105957,0.04000752791762352,0.5004255175590515,0.4515778124332428,0.3647840619087219,0.2951167821884155,neutral,0.5151967665425772,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-13,2026-05-14,4,5,0.015,0.025
175,139.67980500000002,137.51581562103752,24443.965875,24065.267733681565,-378.6981413184367,-434.6710973619252,55.9729560434885,-0.017713185518156777,stop_loss,0.0795446609550309,0.0005170207023620626,STALLION,0.810186505317688,0.03225250169634819,0.5004255175590515,0.4515778124332428,0.3647840619087219,0.2859761714935303,neutral,0.5151967665425772,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-13,2026-05-14,4,5,0.015,0.025
99,969.4844999999999,993.2247516937499,95978.96549999999,98329.25041768124,2350.284917681245,2267.5186404258984,82.76627725534681,0.02351426179911703,take_profit,0.09247367573742771,0.00616037654876709,SHARDACROP,0.8159550428390503,0.03919868543744087,0.6415094137191772,0.5816023945808411,0.5699708461761475,0.4321267008781433,risk_off,0.36484978545997615,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-14,2026-05-15,1,5,0.015,0.025
85,576.78825,590.912352271875,49027.001249999994,50227.54994310937,1200.5486931093765,1135.1810882558345,65.36760485354193,0.023002854248646037,take_profit,0.0798748562188019,0.00616037654876709,JINDRILL,0.845147430896759,0.04156981036067009,0.6415094137191772,0.6902927756309509,0.5699708461761475,0.4321267008781433,risk_off,0.10813114524100131,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-15,2026-05-18,2,5,0.015,0.025
392,125.54274,128.61696784574997,49212.75408,50417.85139553399,1205.0973155339889,1139.660877508321,65.43643802566802,0.023093630901204552,take_profit,0.06654349406074182,0.002507167339324952,AYE,0.8380856513977051,0.036118511110544205,0.5501791834831238,0.5714285373687744,0.4486842155456543,0.365487664937973,risk_off,0.10813114524100131,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-15,2026-05-18,2,5,0.015,0.025
