signal_date,entry_weekday,status,reason,distance,width,take_profit,stop_loss,minimum_credit,expiry,entry_date,exit_date,lot,raw_credit_points,effective_credit_points,gross_pnl,costs,net_pnl,dte_at_signal,dte_at_entry,nifty_reference_signal,nifty_reference_entry,put_long,put_short,call_short,call_long,put_long_entry,put_short_entry,call_short_entry,call_long_entry,put_long_exit,put_short_exit,call_short_exit,call_long_exit,wing_width_points,max_loss_points,max_loss,lower_breakeven,upper_breakeven,return_on_capital,return_on_max_loss,eod_exit_reason,conservative_intraday_min_pnl_points,conservative_intraday_min_pnl,conservative_intraday_min_pnl_day,conservative_bound_is_not_fill,window,selection_train_start,selection_train_end,selected_score,oos_fixed_lot_equity,oos_fixed_lot_drawdown
2024-01-25,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-02-01,2024-01-29,2024-01-30,50,173.3,171.3,13847.5,123.82327644999998,13723.67672355,7,3,21325.45,21855.25,20750.0,21050.0,21600.0,21900.0,8.1,18.1,276.0,112.7,5.3,22.3,123.6,32.95,300.0,126.69999999999999,6334.999999999999,20876.7,21773.3,0.1372367672355,2.166326238918706,take_profit_eod_mark,137.55,6877.500000000001,2024-01-30,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1497557.38664325,0.0
2024-02-01,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-02-08,2024-02-02,2024-02-05,50,84.15,82.15,7369.999999999999,106.83806009999999,7263.161939899999,7,6,21751.45,21951.4,21150.0,21450.0,22050.0,22350.0,10.85,33.05,83.55,21.6,10.9,45.3,43.25,10.4,300.0,215.85,10792.5,21365.85,22134.15,0.072631619399,0.6729823432846883,take_profit_eod_mark,80.4,4020.0000000000005,2024-02-05,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1504820.54858315,0.0
2024-02-08,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-02-15,2024-02-09,2024-02-12,50,72.4,70.4,7175.0,106.0932979,7068.9067021,7,6,21814.6,21842.6,21200.0,21500.0,22100.0,22400.0,17.55,55.25,43.0,8.3,23.5,87.25,14.8,3.45,300.0,227.6,11380.0,21427.6,22172.4,0.070689067021,0.6211693059841827,take_profit_eod_mark,72.70000000000002,3635.000000000001,2024-02-12,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1511889.45528525,0.0
2024-02-13,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-02-15,2024-02-14,2024-02-15,50,16.3,14.3,620.0,95.9032201,524.0967799,2,1,21823.75,21916.85,21250.0,21550.0,22100.0,22400.0,2.8,10.7,9.15,0.75,0.1,0.1,0.2,0.1,300.0,283.7,14185.0,21533.7,22116.3,0.005240967799,0.0369472527247092,take_profit_eod_mark,10.25,512.5,2024-02-15,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1512413.5520651499,0.0
2024-02-16,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-02-22,2024-02-19,2024-02-20,50,56.15,54.15,4610.0,101.28074729999999,4508.7192527,6,3,22097.8,22171.4,21500.0,21800.0,22400.0,22700.0,11.0,38.8,31.95,3.6,5.35,18.6,28.6,1.8,300.0,243.85,12192.5,21743.85,22456.15,0.045087192527,0.3697944845355751,take_profit_eod_mark,67.55,3377.5,2024-02-20,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1516922.2713178499,0.0
2024-02-22,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-02-29,2024-02-23,2024-02-26,50,65.6,63.599999999999994,6037.5,104.01314194999999,5933.48685805,7,6,22243.25,22228.85,21650.0,21950.0,22550.0,22850.0,16.7,54.5,33.75,5.95,14.0,60.4,15.5,2.75,300.0,234.4,11720.0,21884.4,22615.6,0.059334868580499994,0.5062702097312286,take_profit_eod_mark,90.94999999999999,4547.499999999999,2024-02-26,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1522855.7581759,0.0
2024-02-27,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-02-29,2024-02-28,2024-02-29,50,71.65,69.65,3587.5,100.45401544999999,3487.04598455,2,1,22203.05,21921.35,21600.0,21900.0,22500.0,22800.0,7.75,78.2,2.9,1.7,0.15,4.2,0.1,0.05,300.0,228.35,11417.5,21828.35,22571.65,0.0348704598455,0.3054123919027808,take_profit_eod_mark,54.300000000000004,2715.0,2024-02-29,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1526342.80416045,0.0
2024-03-01,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-03-07,2024-03-04,2024-03-05,50,44.65,42.65,3432.5000000000005,100.22785074999999,3332.2721492500004,6,3,22443.2,22497.95,21850.0,22150.0,22750.0,23050.0,13.15,46.9,12.9,2.0,5.95,31.4,3.5,0.95,300.0,255.35,12767.5,22105.35,22794.65,0.033322721492500006,0.26099644795378896,take_profit_eod_mark,52.449999999999996,2622.5,2024-03-05,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1529675.0763096998,0.0
2024-03-07,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-03-14,2024-03-11,2024-03-12,50,61.849999999999994,59.849999999999994,5127.499999999999,102.11227344999999,5025.387726549999,7,3,22552.35,22421.35,21950.0,22250.0,22850.0,23150.0,14.7,72.75,5.5,1.7,7.95,51.0,2.55,0.9,300.0,238.15,11907.5,22188.15,22911.85,0.050253877265499985,0.4220355008650009,take_profit_eod_mark,71.05,3552.5,2024-03-12,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1534700.4640362498,0.0
2024-03-14,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-03-21,2024-03-15,2024-03-18,50,76.60000000000001,74.60000000000001,6720.0,105.5420339,6614.4579661,7,6,22264.55,22133.2,21650.0,21950.0,22550.0,22850.0,26.05,92.15,13.05,2.55,17.05,74.1,5.95,1.2,300.0,223.39999999999998,11169.999999999998,21873.4,22626.6,0.066144579661,0.5921627543509401,take_profit_eod_mark,75.4,3770.0000000000005,2024-03-18,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1541314.9220023497,0.0
2024-03-21,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-03-28,2024-03-22,2024-03-26,50,44.64999999999999,42.64999999999999,3144.9999999999995,99.4683066,3045.5316933999993,7,6,22102.5,22165.45,21500.0,21800.0,22400.0,22700.0,7.95,26.6,28.2,2.2,4.05,21.1,6.25,1.05,300.0,255.35000000000002,12767.500000000002,21755.35,22444.65,0.03045531693399999,0.2385378259956921,take_profit_eod_mark,50.64999999999999,2532.4999999999995,2024-03-26,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1544360.4536957496,0.0
2024-03-28,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-04-04,2024-04-01,2024-04-02,50,44.65,42.65,3222.5,99.09853724999999,3123.40146275,7,3,22342.3,22602.6,21750.0,22050.0,22650.0,22950.0,2.7,10.15,41.7,4.5,1.5,5.65,21.85,2.2,300.0,255.35,12767.5,22005.35,22694.65,0.0312340146275,0.24463688762482866,take_profit_eod_mark,51.65,2582.5,2024-04-02,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1547483.8551584997,0.0
2024-04-04,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-04-10,2024-04-05,2024-04-08,50,40.5,38.5,2897.5,99.31041175,2798.18958825,6,5,22612.25,22595.5,22000.0,22300.0,22900.0,23200.0,10.2,41.65,10.55,1.5,4.15,12.8,13.85,1.05,300.0,259.5,12975.0,22259.5,22940.5,0.0279818958825,0.21566008387283236,take_profit_eod_mark,43.400000000000006,2170.0000000000005,2024-04-08,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1550282.0447467496,0.0
2024-04-12,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-04-18,2024-04-15,2024-04-16,50,75.25,73.25,10307.5,108.12002805,10199.37997195,6,3,22601.45,22357.3,22000.0,22300.0,22900.0,23200.0,24.1,97.8,3.45,1.9,31.65,166.25,0.8,0.5,300.0,224.75,11237.5,22224.75,22975.25,0.1019937997195,0.9076200197508343,take_profit_eod_mark,144.0,7200.0,2024-04-16,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1560481.4247186997,0.0
2024-04-18,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-04-25,2024-04-19,2024-04-22,50,80.89999999999999,78.89999999999999,9230.000000000002,107.91544909999999,9122.084550900001,7,6,22055.2,22128.7,21450.0,21750.0,22350.0,22650.0,26.75,56.2,60.9,9.45,5.85,11.65,118.0,16.1,300.0,219.10000000000002,10955.000000000002,21669.1,22430.9,0.091220845509,0.8326868599634869,take_profit_eod_mark,113.59999999999998,5679.999999999999,2024-04-22,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1569603.5092695996,0.0
2024-04-25,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-05-02,2024-04-26,2024-04-29,25,61.54999999999999,59.54999999999999,2071.25,98.364607875,1972.885392125,7,6,22653.95,22556.0,22050.0,22350.0,22950.0,23250.0,20.7,74.8,9.85,2.4,7.95,24.6,10.05,1.4,300.0,238.45000000000002,5961.25,22288.45,23011.55,0.01972885392125,0.33095162795135247,take_profit_eod_mark,64.39999999999999,1609.9999999999998,2024-04-29,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1571576.3946617246,0.0
2024-05-02,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-05-09,2024-05-03,2024-05-06,25,87.4,85.4,4352.5,101.50538169999999,4250.9946183,7,6,22773.95,22575.2,22150.0,22450.0,23100.0,23400.0,31.05,112.0,9.65,3.2,28.75,117.1,4.1,1.75,300.0,212.6,5315.0,22362.6,23187.4,0.042509946183000004,0.799810840696143,take_profit_eod_mark,102.20000000000002,2555.0000000000005,2024-05-06,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1575827.3892800247,0.0
2024-05-07,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-05-09,2024-05-08,2024-05-09,25,14.700000000000003,12.700000000000003,3558.7500000000005,96.479182475,3462.2708175250004,2,1,22381.8,22393.85,21800.0,22100.0,22700.0,23000.0,1.2,14.15,2.45,0.7,0.1,131.75,0.1,0.1,300.0,285.3,7132.5,22085.3,22714.7,0.034622708175250004,0.48542177602874176,take_profit_eod_mark,18.400000000000006,460.0000000000001,2024-05-09,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1579289.6600975497,0.0
2024-05-10,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-05-16,2024-05-13,2024-05-14,25,42.550000000000004,40.550000000000004,1653.7500000000002,97.09818507500002,1556.6518149250003,6,3,22140.6,22201.1,21550.0,21850.0,22450.0,22750.0,10.0,36.65,19.05,3.15,4.25,12.65,20.9,1.7,300.0,257.45,6436.25,21807.45,22492.55,0.015566518149250003,0.2418569531831424,take_profit_eod_mark,46.150000000000006,1153.7500000000002,2024-05-14,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1580846.3119124747,0.0
2024-05-16,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-05-23,2024-05-17,2024-05-21,25,53.75000000000001,51.75000000000001,2042.5,97.74687965,1944.75312035,7,6,22452.35,22497.7,21850.0,22150.0,22750.0,23050.0,13.35,41.5,29.4,3.8,4.2,14.55,23.75,2.15,300.0,246.25,6156.25,22096.25,22803.75,0.0194475312035,0.31589898401624367,take_profit_eod_mark,64.55000000000001,1613.7500000000002,2024-05-21,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1582791.0650328246,0.0
2024-05-23,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-05-30,2024-05-24,2024-05-27,25,71.50000000000001,69.50000000000001,3066.25,99.781906675,2966.468093325,7,6,23002.7,23019.6,22400.0,22700.0,23300.0,23600.0,18.6,53.95,46.35,10.2,12.65,44.65,29.95,6.8,300.0,228.5,5712.5,22628.5,23371.5,0.02966468093325,0.5192941957680526,take_profit_eod_mark,77.20000000000002,1930.0000000000005,2024-05-27,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1585757.5331261496,0.0
2024-05-28,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-05-30,2024-05-29,2024-05-30,25,46.0,44.0,5266.25,98.21964802500001,5168.030351975,2,1,22937.25,22743.8,22350.0,22650.0,23250.0,23550.0,4.85,49.85,2.05,1.05,0.95,169.55,0.1,0.05,300.0,254.0,6350.0,22604.0,23296.0,0.05168030351975,0.8138630475551181,take_profit_eod_mark,85.4,2135.0,2024-05-30,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1590925.5634781246,0.0
2024-05-31,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-06-06,2024-06-03,2024-06-04,25,184.95,182.95,11230.0,146.0419722,11083.9580278,6,3,22700.7,23407.9,22100.0,22400.0,23000.0,23300.0,49.75,76.2,491.3,332.8,468.95,725.6,66.8,55.2,300.0,115.05000000000001,2876.2500000000005,22215.05,23184.95,0.11083958027799999,3.853614264337244,take_profit_eod_mark,-1095.3999999999999,-27384.999999999996,2024-06-04,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1602009.5215059246,0.0
2024-06-06,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-06-13,2024-06-07,2024-06-10,25,171.20000000000005,169.20000000000005,7458.750000000001,111.66078967500002,7347.089210325001,7,6,22899.5,23325.15,22300.0,22600.0,23200.0,23500.0,21.9,42.35,267.25,116.5,7.1,20.2,182.45,64.4,300.0,128.79999999999995,3219.999999999999,22428.8,23371.2,0.07347089210325,2.281704723703417,take_profit_eod_mark,172.40000000000006,4310.000000000002,2024-06-10,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1609356.6107162496,0.0
2024-06-11,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-06-13,2024-06-12,2024-06-13,25,13.35,11.35,235.0,95.002623,139.997377,2,1,23309.8,23355.1,22700.0,23000.0,23650.0,23950.0,1.85,10.3,5.7,0.8,0.1,0.1,0.1,0.05,300.0,286.65,7166.249999999999,22986.65,23663.35,0.00139997377,0.01953565351473923,take_profit_eod_mark,7.699999999999999,192.49999999999997,2024-06-13,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1609496.6080932496,0.0
2024-06-14,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-06-20,2024-06-18,2024-06-19,25,14.7,12.7,491.24999999999994,95.30714222499999,395.94285777499994,6,2,23466.65,23568.1,22850.0,23150.0,23800.0,24100.0,3.05,8.35,10.65,1.25,0.9,3.9,6.95,1.0,300.0,285.3,7132.5,23135.3,23814.7,0.003959428577749999,0.05551249320364528,take_profit_eod_mark,13.049999999999999,326.25,2024-06-19,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1609892.5509510245,0.0
2024-06-20,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-06-27,2024-06-21,2024-06-24,25,49.699999999999996,47.699999999999996,2027.4999999999998,97.83248635000001,1929.6675136499998,7,6,23582.5,23487.3,22950.0,23250.0,23900.0,24200.0,12.7,49.0,16.8,3.4,9.35,33.45,13.45,2.15,300.0,250.3,6257.5,23200.3,23949.7,0.019296675136499998,0.3083767500838993,take_profit_eod_mark,57.349999999999994,1433.7499999999998,2024-06-24,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1611822.2184646744,0.0
2024-06-25,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-06-27,2024-06-26,2024-06-27,25,17.900000000000002,15.900000000000002,432.5,95.19139425,337.30860574999997,2,1,23731.25,23867.95,23100.0,23400.0,24050.0,24350.0,1.4,3.75,16.55,1.0,0.1,0.15,3.45,0.1,300.0,282.1,7052.500000000001,23382.1,24067.9,0.0033730860574999995,0.0478282319390287,take_profit_eod_mark,11.350000000000001,283.75000000000006,2024-06-27,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1612159.5270704245,0.0
2024-06-28,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-07-04,2024-07-01,2024-07-02,25,40.7,38.7,1528.7500000000002,96.93043452500001,1431.8195654750002,6,3,24132.25,24206.25,23500.0,23800.0,24450.0,24750.0,9.1,30.25,22.2,2.65,4.75,18.75,11.6,1.15,300.0,259.3,6482.5,23759.3,24490.7,0.014318195654750001,0.22087459552256078,take_profit_eod_mark,48.25000000000001,1206.2500000000002,2024-07-02,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1613591.3466358995,0.0
2024-07-04,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-07-11,2024-07-05,2024-07-08,25,37.449999999999996,35.449999999999996,1462.5,96.77573610000002,1365.7242639,7,6,24359.45,24379.4,23750.0,24050.0,24700.0,25000.0,8.6,34.05,14.1,2.1,4.45,23.4,7.6,1.5,300.0,262.55,6563.75,24012.55,24737.45,0.013657242639,0.20807073150257097,take_profit_eod_mark,47.849999999999994,1196.2499999999998,2024-07-08,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1614957.0708997995,0.0
2024-07-09,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-07-11,2024-07-10,2024-07-11,25,16.499999999999996,14.499999999999996,314.9999999999999,95.0866695,219.9133304999999,2,1,24485.65,24355.05,23850.0,24150.0,24800.0,25100.0,1.6,17.65,0.9,0.45,0.1,0.15,0.1,0.05,300.0,283.5,7087.5,24133.5,24816.5,0.002199133304999999,0.031028335873015858,take_profit_eod_mark,11.249999999999996,281.2499999999999,2024-07-11,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1615176.9842302995,0.0
2024-07-12,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-07-18,2024-07-15,2024-07-16,25,23.049999999999997,21.049999999999997,663.7499999999999,95.60018847499998,568.1498115249999,6,3,24521.6,24621.7,23900.0,24200.0,24850.0,25150.0,3.55,12.2,15.6,1.2,1.3,3.35,5.9,0.45,300.0,276.95,6923.75,24176.95,24873.05,0.005681498115249999,0.08205810601552625,take_profit_eod_mark,22.099999999999998,552.5,2024-07-16,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1615745.1340418244,0.0
2024-07-18,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-07-25,2024-07-19,2024-07-22,25,130.2,128.2,6223.75,110.357241225,6113.392758775,7,6,24809.05,24529.1,24150.0,24450.0,25150.0,25450.0,94.35,197.25,43.35,16.05,90.7,190.25,37.15,13.95,300.0,169.8,4245.0,24319.8,25280.2,0.061133927587750006,1.4401396369316843,take_profit_eod_mark,131.5,3287.5,2024-07-22,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1621858.5268005994,0.0
2024-07-23,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-07-25,2024-07-24,2024-07-25,25,16.05,14.05,303.75,95.105604225,208.64439577500002,2,1,24463.1,24388.75,23850.0,24150.0,24800.0,25100.0,1.7,15.5,3.35,1.1,0.1,0.15,0.1,0.05,300.0,283.95,7098.75,24133.95,24816.05,0.0020864439577500003,0.029391709212889597,take_profit_eod_mark,2.3000000000000007,57.500000000000014,2024-07-25,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1622067.1711963743,0.0
2024-07-26,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-08-01,2024-07-29,2024-07-30,25,36.849999999999994,34.849999999999994,1317.5,96.79666685000001,1220.70333315,6,3,24915.45,24910.45,24300.0,24600.0,25250.0,25550.0,9.35,37.25,11.65,2.7,5.4,21.05,5.55,1.35,300.0,263.15,6578.749999999999,24563.15,25286.85,0.0122070333315,0.1855524732129964,take_profit_eod_mark,38.349999999999994,958.7499999999999,2024-07-30,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1623287.8745295242,0.0
2024-08-01,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-08-08,2024-08-02,2024-08-05,25,109.7,107.7,9061.25,122.103384575,8939.146615425,7,6,25032.25,24711.55,24400.0,24700.0,25350.0,25650.0,59.9,165.55,7.35,3.3,384.55,640.3,4.7,3.7,300.0,190.3,4757.5,24590.3,25459.7,0.08939146615424999,1.8789588261534418,take_profit_eod_mark,-191.00000000000006,-4775.000000000002,2024-08-05,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1632227.0211449491,0.0
2024-08-06,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-08-08,2024-08-07,2024-08-08,25,53.65,51.65,1245.0,96.6097099,1148.3902901,2,1,24056.9,24366.45,23450.0,23750.0,24400.0,24700.0,2.2,5.3,54.85,4.3,0.1,0.15,0.2,0.1,300.0,246.35,6158.75,23696.35,24453.65,0.011483902901,0.18646483297747107,take_profit_eod_mark,44.65,1116.25,2024-08-08,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1633375.411435049,0.0
2024-08-09,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-08-14,2024-08-12,2024-08-13,25,31.85000000000001,29.85000000000001,1732.5000000000002,96.89691875,1635.6030812500003,5,2,24401.5,24356.8,23750.0,24050.0,24750.0,25050.0,9.45,35.7,7.35,1.75,6.7,47.4,2.45,1.7,300.0,268.15,6703.749999999999,24018.15,24781.85,0.016356030812500002,0.24398330505314197,take_profit_eod_mark,31.250000000000007,781.2500000000002,2024-08-13,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1635011.0145162991,0.0
2024-08-16,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-08-22,2024-08-19,2024-08-20,25,26.95,24.95,1010.0000000000001,96.0901476,913.9098524000001,6,3,24585.5,24595.75,23950.0,24250.0,24900.0,25200.0,5.75,23.1,11.4,1.8,2.75,5.75,15.85,1.4,300.0,273.05,6826.25,24223.05,24926.95,0.009139098524000001,0.13388168502472075,take_profit_eod_mark,31.450000000000003,786.2500000000001,2024-08-20,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1635924.924368699,0.0
2024-08-22,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-08-29,2024-08-23,2024-08-26,25,37.05,35.05,1768.75,97.127392375,1671.622607625,7,6,24840.45,24854.0,24200.0,24500.0,25200.0,25500.0,10.25,29.85,20.95,3.5,4.35,7.85,37.6,3.4,300.0,262.95,6573.75,24462.95,25237.05,0.01671622607625,0.254287523502567,take_profit_eod_mark,43.599999999999994,1089.9999999999998,2024-08-26,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1637596.5469763242,0.0
2024-08-29,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-09-05,2024-08-30,2024-09-02,25,44.05,42.05,1700.0,97.16439519999999,1602.8356048,7,6,25169.9,25376.9,24550.0,24850.0,25500.0,25800.0,7.95,17.75,38.4,4.15,4.55,12.6,22.55,2.65,300.0,255.95,6398.75,24805.95,25544.05,0.016028356048,0.250491987466302,take_profit_eod_mark,58.699999999999996,1467.5,2024-09-02,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1639199.382581124,0.0
2024-09-03,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-09-05,2024-09-04,2024-09-05,25,14.799999999999999,12.799999999999999,271.25,95.065501775,176.184498225,2,1,25354.55,25247.8,24700.0,25000.0,25700.0,26000.0,2.25,16.75,0.9,0.6,0.1,0.15,0.1,0.1,300.0,285.2,7130.0,24985.2,25714.8,0.00176184498225,0.024710308306451614,take_profit_eod_mark,9.45,236.24999999999997,2024-09-05,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1639375.5670793492,0.0
2024-09-06,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-09-12,2024-09-09,2024-09-10,25,26.650000000000002,24.650000000000002,960.0000000000001,96.05137179999998,863.9486282000001,6,3,24906.0,24985.0,24250.0,24550.0,25250.0,25550.0,4.75,16.0,18.45,3.05,1.95,4.0,15.45,1.75,300.0,273.35,6833.750000000001,24523.35,25276.65,0.008639486282000002,0.12642379779769528,take_profit_eod_mark,27.900000000000002,697.5,2024-09-10,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1640239.5157075492,0.0
2024-09-12,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-09-19,2024-09-13,2024-09-16,25,35.699999999999996,33.699999999999996,1377.4999999999998,97.24143655000002,1280.2585634499997,7,6,25356.3,25372.6,24700.0,25000.0,25700.0,26000.0,13.4,34.35,19.7,4.95,7.0,17.1,16.35,3.05,300.0,264.3,6607.5,24964.3,25735.7,0.012802585634499996,0.19375839023079827,take_profit_eod_mark,37.64999999999999,941.2499999999998,2024-09-16,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1641519.7742709992,0.0
2024-09-17,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-09-19,2024-09-18,2024-09-19,25,29.0,27.0,627.5,95.9537006,531.5462994,2,1,25449.8,25396.1,24800.0,25100.0,25800.0,26100.0,9.05,30.0,10.1,2.05,0.1,0.15,0.2,0.15,300.0,271.0,6775.0,25071.0,25829.0,0.0053154629939999995,0.07845701836162361,take_profit_eod_mark,20.6,515.0,2024-09-19,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1642051.3205703993,0.0
2024-09-20,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-09-26,2024-09-23,2024-09-24,25,46.050000000000004,44.050000000000004,1895.0000000000002,97.83146585,1797.1685341500001,6,3,25767.75,25917.85,25100.0,25400.0,26100.0,26400.0,12.35,19.75,47.65,9.0,5.4,8.95,34.2,4.0,300.0,253.95,6348.75,25353.95,26146.05,0.017971685341500003,0.28307439010041346,take_profit_eod_mark,56.50000000000001,1412.5000000000002,2024-09-24,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1643848.4891045494,0.0
2024-09-26,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-10-03,2024-09-27,2024-09-30,25,29.45,27.45,2932.5,98.83983915,2833.66016085,7,6,26226.5,26345.15,25550.0,25850.0,26600.0,26900.0,12.8,28.55,18.0,4.3,30.85,120.65,5.3,3.25,300.0,270.55,6763.75,25820.55,26629.45,0.0283366016085,0.4189480925300314,take_profit_eod_mark,14.299999999999997,357.49999999999994,2024-09-30,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1646682.1492653994,0.0
2024-10-03,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-10-10,2024-10-04,2024-10-07,25,131.54999999999998,129.54999999999998,7787.5,115.47726365000001,7672.02273635,7,6,25475.7,25173.85,24850.0,25150.0,25800.0,26100.0,116.65,241.5,12.1,5.4,183.6,365.25,6.25,3.95,300.0,168.45000000000002,4211.25,25018.45,25931.55,0.0767202273635,1.8217922793351142,take_profit_eod_mark,14.899999999999949,372.49999999999875,2024-10-07,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1654354.1720017495,0.0
2024-10-08,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-10-10,2024-10-09,2024-10-10,25,30.250000000000007,28.250000000000007,657.5000000000002,95.74181400000002,561.7581860000003,2,1,25131.65,25083.9,24500.0,24800.0,25450.0,25750.0,4.5,32.7,3.2,1.15,0.1,0.15,0.1,0.1,300.0,269.75,6743.75,24769.75,25480.25,0.005617581860000003,0.08330056511584805,take_profit_eod_mark,24.000000000000007,600.0000000000002,2024-10-10,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1654915.9301877494,0.0
